 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 317150 Mathias Lobato
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";139;133;272
"De 5 a 9 anos";141;126;267
"De 10 a 14 anos";136;118;254
"De 15 a 19 anos";127;123;250
"De 20 a 24 anos";140;144;284
"De 25 a 29 anos";137;144;281
"De 30 a 34 anos";116;119;235
"De 35 a 39 anos";100;114;214
"De 40 a 44 anos";80;99;179
"De 45 a 49 anos";74;92;166
"De 50 a 54 anos";80;95;175
"De 55 a 59 anos";89;93;182
"De 60 a 64 anos";82;73;155
"De 65 a 69 anos";62;51;113
"De 70 a 74 anos";44;38;82
"De 75 a 79 anos";27;24;51
"De 80 anos ou mais";33;34;67
"Total";1607;1620;3227
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

