 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510785 São Félix do Araguaia
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";500;478;978
"De 5 a 9 anos";440;435;875
"De 10 a 14 anos";441;425;866
"De 15 a 19 anos";445;425;870
"De 20 a 24 anos";450;459;909
"De 25 a 29 anos";440;412;852
"De 30 a 34 anos";441;381;822
"De 35 a 39 anos";479;438;917
"De 40 a 44 anos";489;445;934
"De 45 a 49 anos";459;390;849
"De 50 a 54 anos";395;336;731
"De 55 a 59 anos";346;284;630
"De 60 a 64 anos";280;213;493
"De 65 a 69 anos";195;148;343
"De 70 a 74 anos";135;95;230
"De 75 a 79 anos";80;62;142
"De 80 anos ou mais";90;84;174
"Total";6105;5510;11615
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

