 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 241100 Rodolfo Fernandes
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";158;152;310
"De 5 a 9 anos";170;154;324
"De 10 a 14 anos";184;173;357
"De 15 a 19 anos";190;187;377
"De 20 a 24 anos";195;169;364
"De 25 a 29 anos";171;168;339
"De 30 a 34 anos";158;179;337
"De 35 a 39 anos";153;169;322
"De 40 a 44 anos";142;161;303
"De 45 a 49 anos";148;154;302
"De 50 a 54 anos";124;143;267
"De 55 a 59 anos";90;129;219
"De 60 a 64 anos";73;108;181
"De 65 a 69 anos";72;83;155
"De 70 a 74 anos";60;58;118
"De 75 a 79 anos";47;46;93
"De 80 anos ou mais";50;60;110
"Total";2185;2293;4478
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

