 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520355 Bonfinópolis
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";302;272;574
"De 5 a 9 anos";291;262;553
"De 10 a 14 anos";295;287;582
"De 15 a 19 anos";314;275;589
"De 20 a 24 anos";305;259;564
"De 25 a 29 anos";225;238;463
"De 30 a 34 anos";223;227;450
"De 35 a 39 anos";195;189;384
"De 40 a 44 anos";171;159;330
"De 45 a 49 anos";129;102;231
"De 50 a 54 anos";92;95;187
"De 55 a 59 anos";91;102;193
"De 60 a 64 anos";63;60;123
"De 65 a 69 anos";50;51;101
"De 70 a 74 anos";46;33;79
"De 75 a 79 anos";38;22;60
"De 80 anos ou mais";20;18;38
"Total";2850;2651;5501
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

