 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270890 Satuba
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";484;462;946
"De 5 a 9 anos";507;503;1010
"De 10 a 14 anos";578;586;1164
"De 15 a 19 anos";700;692;1392
"De 20 a 24 anos";680;677;1357
"De 25 a 29 anos";540;590;1130
"De 30 a 34 anos";514;616;1130
"De 35 a 39 anos";517;585;1102
"De 40 a 44 anos";474;525;999
"De 45 a 49 anos";420;474;894
"De 50 a 54 anos";381;391;772
"De 55 a 59 anos";279;293;572
"De 60 a 64 anos";192;226;418
"De 65 a 69 anos";147;167;314
"De 70 a 74 anos";102;121;223
"De 75 a 79 anos";63;82;145
"De 80 anos ou mais";64;84;148
"Total";6642;7074;13716
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

