 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316870 Timóteo
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2696;2558;5254
"De 5 a 9 anos";2928;2801;5729
"De 10 a 14 anos";3230;3192;6422
"De 15 a 19 anos";3494;3570;7064
"De 20 a 24 anos";3545;3666;7211
"De 25 a 29 anos";3627;3681;7308
"De 30 a 34 anos";3473;3626;7099
"De 35 a 39 anos";2985;3349;6334
"De 40 a 44 anos";2732;3217;5949
"De 45 a 49 anos";2937;3354;6291
"De 50 a 54 anos";2721;3043;5764
"De 55 a 59 anos";2167;2349;4516
"De 60 a 64 anos";1556;1722;3278
"De 65 a 69 anos";1043;1301;2344
"De 70 a 74 anos";769;1021;1790
"De 75 a 79 anos";594;754;1348
"De 80 anos ou mais";604;859;1463
"Total";41101;44063;85164
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

