 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220552 Júlio Borges
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";239;234;473
"De 5 a 9 anos";236;223;459
"De 10 a 14 anos";238;225;463
"De 15 a 19 anos";245;224;469
"De 20 a 24 anos";253;241;494
"De 25 a 29 anos";234;247;481
"De 30 a 34 anos";231;189;420
"De 35 a 39 anos";200;204;404
"De 40 a 44 anos";178;179;357
"De 45 a 49 anos";170;147;317
"De 50 a 54 anos";156;120;276
"De 55 a 59 anos";141;139;280
"De 60 a 64 anos";115;86;201
"De 65 a 69 anos";68;101;169
"De 70 a 74 anos";78;75;153
"De 75 a 79 anos";50;52;102
"De 80 anos ou mais";55;67;122
"Total";2887;2753;5640
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

