 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150010 Abaetetuba
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";7190;6878;14068
"De 5 a 9 anos";7581;7278;14859
"De 10 a 14 anos";8319;8187;16506
"De 15 a 19 anos";8566;8232;16798
"De 20 a 24 anos";7715;7380;15095
"De 25 a 29 anos";6916;6586;13502
"De 30 a 34 anos";5636;5546;11182
"De 35 a 39 anos";4801;4655;9456
"De 40 a 44 anos";3997;3590;7587
"De 45 a 49 anos";3098;2924;6022
"De 50 a 54 anos";2483;2491;4974
"De 55 a 59 anos";2172;2038;4210
"De 60 a 64 anos";1614;1598;3212
"De 65 a 69 anos";1256;1294;2550
"De 70 a 74 anos";890;964;1854
"De 75 a 79 anos";556;614;1170
"De 80 anos ou mais";597;844;1441
"Total";73387;71099;144486
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

