 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431480 Portão
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1235;1151;2386
"De 5 a 9 anos";1220;1181;2401
"De 10 a 14 anos";1210;1180;2390
"De 15 a 19 anos";1262;1211;2473
"De 20 a 24 anos";1159;1119;2278
"De 25 a 29 anos";1082;1020;2102
"De 30 a 34 anos";1060;1074;2134
"De 35 a 39 anos";1100;1131;2231
"De 40 a 44 anos";936;931;1867
"De 45 a 49 anos";803;779;1582
"De 50 a 54 anos";636;636;1272
"De 55 a 59 anos";468;455;923
"De 60 a 64 anos";341;345;686
"De 65 a 69 anos";263;271;534
"De 70 a 74 anos";175;217;392
"De 75 a 79 anos";115;179;294
"De 80 anos ou mais";55;101;156
"Total";13120;12981;26101
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

