 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 317065 Vargem Grande do Rio Pardo
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";192;154;346
"De 5 a 9 anos";229;201;430
"De 10 a 14 anos";267;260;527
"De 15 a 19 anos";262;277;539
"De 20 a 24 anos";242;224;466
"De 25 a 29 anos";217;187;404
"De 30 a 34 anos";162;167;329
"De 35 a 39 anos";173;153;326
"De 40 a 44 anos";149;154;303
"De 45 a 49 anos";136;123;259
"De 50 a 54 anos";117;117;234
"De 55 a 59 anos";105;86;191
"De 60 a 64 anos";72;68;140
"De 65 a 69 anos";52;56;108
"De 70 a 74 anos";45;49;94
"De 75 a 79 anos";30;34;64
"De 80 anos ou mais";34;47;81
"Total";2484;2357;4841
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

