 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 170307 Barra do Ouro
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";230;218;448
"De 5 a 9 anos";250;216;466
"De 10 a 14 anos";269;220;489
"De 15 a 19 anos";258;210;468
"De 20 a 24 anos";198;183;381
"De 25 a 29 anos";165;162;327
"De 30 a 34 anos";151;156;307
"De 35 a 39 anos";132;143;275
"De 40 a 44 anos";130;108;238
"De 45 a 49 anos";114;90;204
"De 50 a 54 anos";94;84;178
"De 55 a 59 anos";87;67;154
"De 60 a 64 anos";67;60;127
"De 65 a 69 anos";55;43;98
"De 70 a 74 anos";44;35;79
"De 75 a 79 anos";29;23;52
"De 80 anos ou mais";28;22;50
"Total";2301;2040;4341
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

