 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 311590 Chácara
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";76;73;149
"De 5 a 9 anos";78;64;142
"De 10 a 14 anos";87;73;160
"De 15 a 19 anos";112;107;219
"De 20 a 24 anos";130;122;252
"De 25 a 29 anos";109;107;216
"De 30 a 34 anos";94;98;192
"De 35 a 39 anos";106;97;203
"De 40 a 44 anos";105;106;211
"De 45 a 49 anos";107;128;235
"De 50 a 54 anos";127;136;263
"De 55 a 59 anos";128;116;244
"De 60 a 64 anos";105;97;202
"De 65 a 69 anos";70;73;143
"De 70 a 74 anos";48;58;106
"De 75 a 79 anos";41;43;84
"De 80 anos ou mais";49;51;100
"Total";1572;1549;3121
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

