 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290640 Candeal
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";296;283;579
"De 5 a 9 anos";370;345;715
"De 10 a 14 anos";435;421;856
"De 15 a 19 anos";423;400;823
"De 20 a 24 anos";371;354;725
"De 25 a 29 anos";376;326;702
"De 30 a 34 anos";383;327;710
"De 35 a 39 anos";311;305;616
"De 40 a 44 anos";276;262;538
"De 45 a 49 anos";248;224;472
"De 50 a 54 anos";200;210;410
"De 55 a 59 anos";177;203;380
"De 60 a 64 anos";189;192;381
"De 65 a 69 anos";166;169;335
"De 70 a 74 anos";120;119;239
"De 75 a 79 anos";74;87;161
"De 80 anos ou mais";92;155;247
"Total";4507;4382;8889
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

