 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270895 Senador Rui Palmeira
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";717;684;1401
"De 5 a 9 anos";699;699;1398
"De 10 a 14 anos";725;751;1476
"De 15 a 19 anos";792;784;1576
"De 20 a 24 anos";667;699;1366
"De 25 a 29 anos";532;604;1136
"De 30 a 34 anos";412;453;865
"De 35 a 39 anos";390;403;793
"De 40 a 44 anos";336;364;700
"De 45 a 49 anos";328;352;680
"De 50 a 54 anos";261;293;554
"De 55 a 59 anos";193;230;423
"De 60 a 64 anos";153;186;339
"De 65 a 69 anos";178;170;348
"De 70 a 74 anos";140;133;273
"De 75 a 79 anos";92;98;190
"De 80 anos ou mais";86;110;196
"Total";6701;7013;13714
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

