 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 241090 Riachuelo
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";395;375;770
"De 5 a 9 anos";385;381;766
"De 10 a 14 anos";381;390;771
"De 15 a 19 anos";330;291;621
"De 20 a 24 anos";287;246;533
"De 25 a 29 anos";197;197;394
"De 30 a 34 anos";189;185;374
"De 35 a 39 anos";170;160;330
"De 40 a 44 anos";116;125;241
"De 45 a 49 anos";92;103;195
"De 50 a 54 anos";83;104;187
"De 55 a 59 anos";79;80;159
"De 60 a 64 anos";79;83;162
"De 65 a 69 anos";54;64;118
"De 70 a 74 anos";48;69;117
"De 75 a 79 anos";52;44;96
"De 80 anos ou mais";47;40;87
"Total";2984;2937;5921
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

