 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351010 Cândido Rodrigues
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";65;62;127
"De 5 a 9 anos";70;66;136
"De 10 a 14 anos";84;64;148
"De 15 a 19 anos";87;87;174
"De 20 a 24 anos";69;80;149
"De 25 a 29 anos";96;94;190
"De 30 a 34 anos";135;125;260
"De 35 a 39 anos";98;100;198
"De 40 a 44 anos";95;90;185
"De 45 a 49 anos";96;82;178
"De 50 a 54 anos";99;99;198
"De 55 a 59 anos";101;115;216
"De 60 a 64 anos";87;89;176
"De 65 a 69 anos";62;53;115
"De 70 a 74 anos";61;74;135
"De 75 a 79 anos";43;46;89
"De 80 anos ou mais";58;67;125
"Total";1406;1393;2799
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

