 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291540 Itaju do Colônia
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";530;525;1055
"De 5 a 9 anos";511;546;1057
"De 10 a 14 anos";522;528;1050
"De 15 a 19 anos";547;521;1068
"De 20 a 24 anos";456;426;882
"De 25 a 29 anos";342;306;648
"De 30 a 34 anos";251;251;502
"De 35 a 39 anos";237;226;463
"De 40 a 44 anos";219;199;418
"De 45 a 49 anos";191;175;366
"De 50 a 54 anos";166;142;308
"De 55 a 59 anos";140;118;258
"De 60 a 64 anos";113;96;209
"De 65 a 69 anos";84;84;168
"De 70 a 74 anos";66;59;125
"De 75 a 79 anos";56;53;109
"De 80 anos ou mais";49;56;105
"Total";4480;4311;8791
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

