 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510624 Nova Ubiratã
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";465;450;915
"De 5 a 9 anos";469;470;939
"De 10 a 14 anos";481;461;942
"De 15 a 19 anos";523;442;965
"De 20 a 24 anos";513;435;948
"De 25 a 29 anos";491;413;904
"De 30 a 34 anos";497;407;904
"De 35 a 39 anos";445;349;794
"De 40 a 44 anos";424;304;728
"De 45 a 49 anos";393;288;681
"De 50 a 54 anos";322;221;543
"De 55 a 59 anos";238;143;381
"De 60 a 64 anos";152;91;243
"De 65 a 69 anos";106;59;165
"De 70 a 74 anos";59;35;94
"De 75 a 79 anos";30;19;49
"De 80 anos ou mais";29;20;49
"Total";5637;4607;10244
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

