 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 314120 Matutina
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";90;91;181
"De 5 a 9 anos";115;113;228
"De 10 a 14 anos";146;134;280
"De 15 a 19 anos";149;135;284
"De 20 a 24 anos";129;130;259
"De 25 a 29 anos";115;123;238
"De 30 a 34 anos";117;136;253
"De 35 a 39 anos";127;144;271
"De 40 a 44 anos";133;137;270
"De 45 a 49 anos";142;145;287
"De 50 a 54 anos";131;139;270
"De 55 a 59 anos";115;122;237
"De 60 a 64 anos";107;106;213
"De 65 a 69 anos";82;86;168
"De 70 a 74 anos";65;86;151
"De 75 a 79 anos";48;59;107
"De 80 anos ou mais";49;65;114
"Total";1860;1951;3811
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

