 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230210 Baturité
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1810;1693;3503
"De 5 a 9 anos";1809;1791;3600
"De 10 a 14 anos";1757;1693;3450
"De 15 a 19 anos";1743;1640;3383
"De 20 a 24 anos";1412;1396;2808
"De 25 a 29 anos";1139;1086;2225
"De 30 a 34 anos";1049;1095;2144
"De 35 a 39 anos";937;925;1862
"De 40 a 44 anos";739;780;1519
"De 45 a 49 anos";575;644;1219
"De 50 a 54 anos";495;534;1029
"De 55 a 59 anos";442;513;955
"De 60 a 64 anos";434;510;944
"De 65 a 69 anos";380;417;797
"De 70 a 74 anos";291;327;618
"De 75 a 79 anos";240;257;497
"De 80 anos ou mais";244;258;502
"Total";15496;15559;31055
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

