 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421570 Santo Amaro da Imperatriz
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";632;603;1235
"De 5 a 9 anos";736;681;1417
"De 10 a 14 anos";908;852;1760
"De 15 a 19 anos";934;872;1806
"De 20 a 24 anos";902;878;1780
"De 25 a 29 anos";853;818;1671
"De 30 a 34 anos";800;756;1556
"De 35 a 39 anos";810;777;1587
"De 40 a 44 anos";822;752;1574
"De 45 a 49 anos";650;700;1350
"De 50 a 54 anos";529;500;1029
"De 55 a 59 anos";431;397;828
"De 60 a 64 anos";292;324;616
"De 65 a 69 anos";214;236;450
"De 70 a 74 anos";148;185;333
"De 75 a 79 anos";93;152;245
"De 80 anos ou mais";97;172;269
"Total";9851;9655;19506
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

