 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 261290 São Benedito do Sul
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";659;697;1356
"De 5 a 9 anos";648;647;1295
"De 10 a 14 anos";696;656;1352
"De 15 a 19 anos";686;647;1333
"De 20 a 24 anos";550;493;1043
"De 25 a 29 anos";395;362;757
"De 30 a 34 anos";320;322;642
"De 35 a 39 anos";256;284;540
"De 40 a 44 anos";234;243;477
"De 45 a 49 anos";211;226;437
"De 50 a 54 anos";194;213;407
"De 55 a 59 anos";181;183;364
"De 60 a 64 anos";169;176;345
"De 65 a 69 anos";126;124;250
"De 70 a 74 anos";90;83;173
"De 75 a 79 anos";73;82;155
"De 80 anos ou mais";79;84;163
"Total";5567;5522;11089
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

