 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421895 Urupema
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";78;73;151
"De 5 a 9 anos";106;99;205
"De 10 a 14 anos";112;98;210
"De 15 a 19 anos";97;95;192
"De 20 a 24 anos";118;106;224
"De 25 a 29 anos";104;100;204
"De 30 a 34 anos";108;96;204
"De 35 a 39 anos";114;104;218
"De 40 a 44 anos";102;97;199
"De 45 a 49 anos";79;81;160
"De 50 a 54 anos";77;71;148
"De 55 a 59 anos";68;64;132
"De 60 a 64 anos";56;45;101
"De 65 a 69 anos";47;43;90
"De 70 a 74 anos";24;20;44
"De 75 a 79 anos";12;18;30
"De 80 anos ou mais";20;17;37
"Total";1322;1227;2549
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

