 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 280260 Gracho Cardoso
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";225;214;439
"De 5 a 9 anos";246;220;466
"De 10 a 14 anos";243;234;477
"De 15 a 19 anos";272;256;528
"De 20 a 24 anos";266;239;505
"De 25 a 29 anos";221;238;459
"De 30 a 34 anos";229;219;448
"De 35 a 39 anos";227;202;429
"De 40 a 44 anos";190;174;364
"De 45 a 49 anos";179;168;347
"De 50 a 54 anos";152;160;312
"De 55 a 59 anos";122;121;243
"De 60 a 64 anos";119;109;228
"De 65 a 69 anos";92;88;180
"De 70 a 74 anos";64;66;130
"De 75 a 79 anos";49;55;104
"De 80 anos ou mais";53;71;124
"Total";2949;2834;5783
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

