 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 355460 Timburi
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";111;102;213
"De 5 a 9 anos";120;96;216
"De 10 a 14 anos";109;105;214
"De 15 a 19 anos";120;115;235
"De 20 a 24 anos";132;111;243
"De 25 a 29 anos";89;83;172
"De 30 a 34 anos";85;90;175
"De 35 a 39 anos";93;100;193
"De 40 a 44 anos";121;103;224
"De 45 a 49 anos";101;85;186
"De 50 a 54 anos";83;78;161
"De 55 a 59 anos";73;56;129
"De 60 a 64 anos";52;54;106
"De 65 a 69 anos";41;47;88
"De 70 a 74 anos";44;49;93
"De 75 a 79 anos";26;37;63
"De 80 anos ou mais";19;22;41
"Total";1419;1333;2752
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

