 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520552 Colinas do Sul
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";224;218;442
"De 5 a 9 anos";231;227;458
"De 10 a 14 anos";247;225;472
"De 15 a 19 anos";210;183;393
"De 20 a 24 anos";167;163;330
"De 25 a 29 anos";144;143;287
"De 30 a 34 anos";128;123;251
"De 35 a 39 anos";106;103;209
"De 40 a 44 anos";110;90;200
"De 45 a 49 anos";87;85;172
"De 50 a 54 anos";80;55;135
"De 55 a 59 anos";74;53;127
"De 60 a 64 anos";71;50;121
"De 65 a 69 anos";48;28;76
"De 70 a 74 anos";35;17;52
"De 75 a 79 anos";17;9;26
"De 80 anos ou mais";20;10;30
"Total";1999;1782;3781
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

