 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230423 Croatá
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";962;930;1892
"De 5 a 9 anos";1080;1100;2180
"De 10 a 14 anos";1024;1062;2086
"De 15 a 19 anos";941;903;1844
"De 20 a 24 anos";628;623;1251
"De 25 a 29 anos";442;515;957
"De 30 a 34 anos";439;514;953
"De 35 a 39 anos";428;471;899
"De 40 a 44 anos";382;409;791
"De 45 a 49 anos";327;351;678
"De 50 a 54 anos";301;323;624
"De 55 a 59 anos";267;296;563
"De 60 a 64 anos";243;268;511
"De 65 a 69 anos";188;219;407
"De 70 a 74 anos";141;180;321
"De 75 a 79 anos";123;139;262
"De 80 anos ou mais";119;94;213
"Total";8035;8397;16432
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

