 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354240 Regente Feijó
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";727;695;1422
"De 5 a 9 anos";786;675;1461
"De 10 a 14 anos";788;763;1551
"De 15 a 19 anos";848;793;1641
"De 20 a 24 anos";794;770;1564
"De 25 a 29 anos";718;688;1406
"De 30 a 34 anos";657;710;1367
"De 35 a 39 anos";697;724;1421
"De 40 a 44 anos";594;636;1230
"De 45 a 49 anos";509;513;1022
"De 50 a 54 anos";398;415;813
"De 55 a 59 anos";306;373;679
"De 60 a 64 anos";295;296;591
"De 65 a 69 anos";245;248;493
"De 70 a 74 anos";187;207;394
"De 75 a 79 anos";126;162;288
"De 80 anos ou mais";67;86;153
"Total";8742;8754;17496
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

