 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 311970 Coronel Xavier Chaves
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";136;129;265
"De 5 a 9 anos";131;127;258
"De 10 a 14 anos";132;155;287
"De 15 a 19 anos";140;129;269
"De 20 a 24 anos";149;145;294
"De 25 a 29 anos";143;150;293
"De 30 a 34 anos";130;115;245
"De 35 a 39 anos";131;122;253
"De 40 a 44 anos";129;125;254
"De 45 a 49 anos";101;96;197
"De 50 a 54 anos";83;77;160
"De 55 a 59 anos";76;75;151
"De 60 a 64 anos";66;57;123
"De 65 a 69 anos";54;56;110
"De 70 a 74 anos";37;33;70
"De 75 a 79 anos";20;27;47
"De 80 anos ou mais";13;22;35
"Total";1671;1640;3311
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

