 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150120 Baião
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1693;1674;3367
"De 5 a 9 anos";1585;1510;3095
"De 10 a 14 anos";1522;1443;2965
"De 15 a 19 anos";1388;1251;2639
"De 20 a 24 anos";1065;876;1941
"De 25 a 29 anos";736;706;1442
"De 30 a 34 anos";651;600;1251
"De 35 a 39 anos";505;475;980
"De 40 a 44 anos";437;387;824
"De 45 a 49 anos";450;375;825
"De 50 a 54 anos";297;286;583
"De 55 a 59 anos";289;219;508
"De 60 a 64 anos";228;213;441
"De 65 a 69 anos";158;149;307
"De 70 a 74 anos";129;107;236
"De 75 a 79 anos";69;79;148
"De 80 anos ou mais";79;98;177
"Total";11281;10448;21729
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

