 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220777 Patos do Piauí
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";319;300;619
"De 5 a 9 anos";297;309;606
"De 10 a 14 anos";311;327;638
"De 15 a 19 anos";355;295;650
"De 20 a 24 anos";269;235;504
"De 25 a 29 anos";197;195;392
"De 30 a 34 anos";194;185;379
"De 35 a 39 anos";180;186;366
"De 40 a 44 anos";173;158;331
"De 45 a 49 anos";146;129;275
"De 50 a 54 anos";123;121;244
"De 55 a 59 anos";112;113;225
"De 60 a 64 anos";99;91;190
"De 65 a 69 anos";75;71;146
"De 70 a 74 anos";46;66;112
"De 75 a 79 anos";47;56;103
"De 80 anos ou mais";61;68;129
"Total";3004;2905;5909
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

