 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316670 Serra dos Aimorés
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";348;333;681
"De 5 a 9 anos";317;329;646
"De 10 a 14 anos";355;350;705
"De 15 a 19 anos";380;342;722
"De 20 a 24 anos";355;319;674
"De 25 a 29 anos";349;309;658
"De 30 a 34 anos";376;333;709
"De 35 a 39 anos";320;314;634
"De 40 a 44 anos";278;264;542
"De 45 a 49 anos";277;247;524
"De 50 a 54 anos";229;226;455
"De 55 a 59 anos";208;206;414
"De 60 a 64 anos";165;189;354
"De 65 a 69 anos";118;150;268
"De 70 a 74 anos";102;124;226
"De 75 a 79 anos";78;112;190
"De 80 anos ou mais";106;149;255
"Total";4361;4296;8657
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

