 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430517 Cerro Grande do Sul
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";471;449;920
"De 5 a 9 anos";427;421;848
"De 10 a 14 anos";514;500;1014
"De 15 a 19 anos";508;493;1001
"De 20 a 24 anos";488;475;963
"De 25 a 29 anos";449;444;893
"De 30 a 34 anos";470;464;934
"De 35 a 39 anos";409;410;819
"De 40 a 44 anos";457;348;805
"De 45 a 49 anos";387;346;733
"De 50 a 54 anos";338;304;642
"De 55 a 59 anos";322;232;554
"De 60 a 64 anos";257;198;455
"De 65 a 69 anos";180;142;322
"De 70 a 74 anos";124;105;229
"De 75 a 79 anos";76;79;155
"De 80 anos ou mais";78;108;186
"Total";5955;5518;11473
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

