 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210635 Marajá do Sena
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";548;504;1052
"De 5 a 9 anos";627;492;1119
"De 10 a 14 anos";582;540;1122
"De 15 a 19 anos";564;419;983
"De 20 a 24 anos";381;298;679
"De 25 a 29 anos";321;327;648
"De 30 a 34 anos";313;265;578
"De 35 a 39 anos";277;237;514
"De 40 a 44 anos";203;167;370
"De 45 a 49 anos";174;133;307
"De 50 a 54 anos";138;141;279
"De 55 a 59 anos";123;75;198
"De 60 a 64 anos";105;59;164
"De 65 a 69 anos";43;36;79
"De 70 a 74 anos";40;14;54
"De 75 a 79 anos";23;14;37
"De 80 anos ou mais";18;17;35
"Total";4480;3738;8218
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

