 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 314080 Matias Barbosa
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";414;372;786
"De 5 a 9 anos";503;433;936
"De 10 a 14 anos";586;514;1100
"De 15 a 19 anos";588;555;1143
"De 20 a 24 anos";556;535;1091
"De 25 a 29 anos";548;557;1105
"De 30 a 34 anos";509;529;1038
"De 35 a 39 anos";465;482;947
"De 40 a 44 anos";489;517;1006
"De 45 a 49 anos";494;497;991
"De 50 a 54 anos";450;461;911
"De 55 a 59 anos";371;405;776
"De 60 a 64 anos";299;305;604
"De 65 a 69 anos";209;223;432
"De 70 a 74 anos";162;209;371
"De 75 a 79 anos";108;139;247
"De 80 anos ou mais";109;179;288
"Total";6860;6912;13772
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

