 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351230 Conchas
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";693;618;1311
"De 5 a 9 anos";649;613;1262
"De 10 a 14 anos";720;673;1393
"De 15 a 19 anos";716;677;1393
"De 20 a 24 anos";672;632;1304
"De 25 a 29 anos";623;550;1173
"De 30 a 34 anos";565;579;1144
"De 35 a 39 anos";594;552;1146
"De 40 a 44 anos";548;506;1054
"De 45 a 49 anos";429;419;848
"De 50 a 54 anos";358;364;722
"De 55 a 59 anos";311;321;632
"De 60 a 64 anos";252;277;529
"De 65 a 69 anos";246;236;482
"De 70 a 74 anos";192;218;410
"De 75 a 79 anos";167;191;358
"De 80 anos ou mais";86;102;188
"Total";7821;7528;15349
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

