 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 311920 Coroaci
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";330;293;623
"De 5 a 9 anos";422;377;799
"De 10 a 14 anos";560;463;1023
"De 15 a 19 anos";522;503;1025
"De 20 a 24 anos";444;419;863
"De 25 a 29 anos";401;395;796
"De 30 a 34 anos";362;354;716
"De 35 a 39 anos";324;355;679
"De 40 a 44 anos";320;313;633
"De 45 a 49 anos";317;277;594
"De 50 a 54 anos";308;270;578
"De 55 a 59 anos";255;224;479
"De 60 a 64 anos";181;205;386
"De 65 a 69 anos";183;202;385
"De 70 a 74 anos";153;172;325
"De 75 a 79 anos";110;126;236
"De 80 anos ou mais";102;163;265
"Total";5294;5111;10405
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

