 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 521500 Nova Veneza
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";307;292;599
"De 5 a 9 anos";337;300;637
"De 10 a 14 anos";352;297;649
"De 15 a 19 anos";363;334;697
"De 20 a 24 anos";384;347;731
"De 25 a 29 anos";360;325;685
"De 30 a 34 anos";304;310;614
"De 35 a 39 anos";307;313;620
"De 40 a 44 anos";292;280;572
"De 45 a 49 anos";238;228;466
"De 50 a 54 anos";186;185;371
"De 55 a 59 anos";161;162;323
"De 60 a 64 anos";113;140;253
"De 65 a 69 anos";108;114;222
"De 70 a 74 anos";75;87;162
"De 75 a 79 anos";51;54;105
"De 80 anos ou mais";43;53;96
"Total";3981;3821;7802
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

