 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220793 Pedro Laurentino
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";132;127;259
"De 5 a 9 anos";142;105;247
"De 10 a 14 anos";113;110;223
"De 15 a 19 anos";112;113;225
"De 20 a 24 anos";103;92;195
"De 25 a 29 anos";104;99;203
"De 30 a 34 anos";90;94;184
"De 35 a 39 anos";96;99;195
"De 40 a 44 anos";84;75;159
"De 45 a 49 anos";74;76;150
"De 50 a 54 anos";60;58;118
"De 55 a 59 anos";51;48;99
"De 60 a 64 anos";47;42;89
"De 65 a 69 anos";34;24;58
"De 70 a 74 anos";24;21;45
"De 75 a 79 anos";15;20;35
"De 80 anos ou mais";13;16;29
"Total";1294;1219;2513
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

