 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220635 Milton Brandão
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";246;234;480
"De 5 a 9 anos";239;234;473
"De 10 a 14 anos";265;264;529
"De 15 a 19 anos";299;326;625
"De 20 a 24 anos";310;349;659
"De 25 a 29 anos";289;288;577
"De 30 a 34 anos";230;226;456
"De 35 a 39 anos";191;239;430
"De 40 a 44 anos";188;225;413
"De 45 a 49 anos";198;187;385
"De 50 a 54 anos";204;200;404
"De 55 a 59 anos";168;172;340
"De 60 a 64 anos";142;125;267
"De 65 a 69 anos";109;95;204
"De 70 a 74 anos";72;70;142
"De 75 a 79 anos";57;56;113
"De 80 anos ou mais";60;60;120
"Total";3267;3350;6617
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

