 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412382 Santa Lúcia
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";150;137;287
"De 5 a 9 anos";143;129;272
"De 10 a 14 anos";125;130;255
"De 15 a 19 anos";114;132;246
"De 20 a 24 anos";125;134;259
"De 25 a 29 anos";127;133;260
"De 30 a 34 anos";115;129;244
"De 35 a 39 anos";119;141;260
"De 40 a 44 anos";121;128;249
"De 45 a 49 anos";134;132;266
"De 50 a 54 anos";143;134;277
"De 55 a 59 anos";99;110;209
"De 60 a 64 anos";94;99;193
"De 65 a 69 anos";92;94;186
"De 70 a 74 anos";75;71;146
"De 75 a 79 anos";55;52;107
"De 80 anos ou mais";59;59;118
"Total";1890;1944;3834
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

