 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 320440 Rio Novo do Sul
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";370;354;724
"De 5 a 9 anos";358;334;692
"De 10 a 14 anos";377;357;734
"De 15 a 19 anos";412;408;820
"De 20 a 24 anos";424;419;843
"De 25 a 29 anos";455;476;931
"De 30 a 34 anos";509;508;1017
"De 35 a 39 anos";498;457;955
"De 40 a 44 anos";427;387;814
"De 45 a 49 anos";383;377;760
"De 50 a 54 anos";382;361;743
"De 55 a 59 anos";348;329;677
"De 60 a 64 anos";287;291;578
"De 65 a 69 anos";219;210;429
"De 70 a 74 anos";148;156;304
"De 75 a 79 anos";109;128;237
"De 80 anos ou mais";153;203;356
"Total";5859;5755;11614
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

