 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430461 Canudos do Vale
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";52;53;105
"De 5 a 9 anos";75;67;142
"De 10 a 14 anos";80;78;158
"De 15 a 19 anos";98;77;175
"De 20 a 24 anos";86;62;148
"De 25 a 29 anos";74;52;126
"De 30 a 34 anos";77;60;137
"De 35 a 39 anos";82;64;146
"De 40 a 44 anos";78;65;143
"De 45 a 49 anos";78;66;144
"De 50 a 54 anos";72;63;135
"De 55 a 59 anos";50;53;103
"De 60 a 64 anos";45;43;88
"De 65 a 69 anos";41;37;78
"De 70 a 74 anos";23;35;58
"De 75 a 79 anos";14;28;42
"De 80 anos ou mais";9;15;24
"Total";1034;918;1952
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

