 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420190 Aurora
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";250;228;478
"De 5 a 9 anos";273;280;553
"De 10 a 14 anos";287;282;569
"De 15 a 19 anos";303;271;574
"De 20 a 24 anos";250;223;473
"De 25 a 29 anos";217;180;397
"De 30 a 34 anos";216;216;432
"De 35 a 39 anos";231;216;447
"De 40 a 44 anos";202;167;369
"De 45 a 49 anos";155;143;298
"De 50 a 54 anos";121;121;242
"De 55 a 59 anos";105;102;207
"De 60 a 64 anos";93;91;184
"De 65 a 69 anos";63;69;132
"De 70 a 74 anos";53;68;121
"De 75 a 79 anos";43;49;92
"De 80 anos ou mais";16;24;40
"Total";2878;2730;5608
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

