 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150295 Eldorado do Carajás
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1754;1674;3428
"De 5 a 9 anos";1878;1729;3607
"De 10 a 14 anos";1914;1689;3603
"De 15 a 19 anos";1826;1684;3510
"De 20 a 24 anos";1592;1521;3113
"De 25 a 29 anos";1461;1365;2826
"De 30 a 34 anos";1189;1208;2397
"De 35 a 39 anos";1119;1043;2162
"De 40 a 44 anos";963;827;1790
"De 45 a 49 anos";885;787;1672
"De 50 a 54 anos";833;642;1475
"De 55 a 59 anos";639;487;1126
"De 60 a 64 anos";469;373;842
"De 65 a 69 anos";408;270;678
"De 70 a 74 anos";287;163;450
"De 75 a 79 anos";149;94;243
"De 80 anos ou mais";132;74;206
"Total";17498;15630;33128
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

