 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313500 Jaguaraçu
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";116;106;222
"De 5 a 9 anos";128;122;250
"De 10 a 14 anos";133;132;265
"De 15 a 19 anos";142;136;278
"De 20 a 24 anos";148;139;287
"De 25 a 29 anos";142;118;260
"De 30 a 34 anos";106;101;207
"De 35 a 39 anos";92;107;199
"De 40 a 44 anos";95;106;201
"De 45 a 49 anos";107;97;204
"De 50 a 54 anos";86;90;176
"De 55 a 59 anos";66;68;134
"De 60 a 64 anos";50;49;99
"De 65 a 69 anos";41;39;80
"De 70 a 74 anos";29;28;57
"De 75 a 79 anos";19;29;48
"De 80 anos ou mais";21;27;48
"Total";1521;1494;3015
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

