 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 110028 Rolim de Moura
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2006;1917;3923
"De 5 a 9 anos";1981;1914;3895
"De 10 a 14 anos";2184;2103;4287
"De 15 a 19 anos";2354;2373;4727
"De 20 a 24 anos";2413;2494;4907
"De 25 a 29 anos";2454;2541;4995
"De 30 a 34 anos";2292;2576;4868
"De 35 a 39 anos";2093;2350;4443
"De 40 a 44 anos";1894;2035;3929
"De 45 a 49 anos";1706;1852;3558
"De 50 a 54 anos";1506;1554;3060
"De 55 a 59 anos";1235;1236;2471
"De 60 a 64 anos";904;966;1870
"De 65 a 69 anos";620;671;1291
"De 70 a 74 anos";418;474;892
"De 75 a 79 anos";288;314;602
"De 80 anos ou mais";307;315;622
"Total";26655;27685;54340
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

