 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 432110 Tapes
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";543;530;1073
"De 5 a 9 anos";761;702;1463
"De 10 a 14 anos";816;726;1542
"De 15 a 19 anos";671;633;1304
"De 20 a 24 anos";609;617;1226
"De 25 a 29 anos";555;592;1147
"De 30 a 34 anos";579;585;1164
"De 35 a 39 anos";555;561;1116
"De 40 a 44 anos";558;597;1155
"De 45 a 49 anos";532;633;1165
"De 50 a 54 anos";561;533;1094
"De 55 a 59 anos";419;435;854
"De 60 a 64 anos";391;411;802
"De 65 a 69 anos";284;365;649
"De 70 a 74 anos";216;289;505
"De 75 a 79 anos";154;190;344
"De 80 anos ou mais";138;231;369
"Total";8342;8630;16972
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

