 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430450 Canguçu
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1725;1646;3371
"De 5 a 9 anos";1615;1568;3183
"De 10 a 14 anos";1827;1785;3612
"De 15 a 19 anos";2088;1982;4070
"De 20 a 24 anos";2066;2004;4070
"De 25 a 29 anos";1958;1881;3839
"De 30 a 34 anos";2056;1920;3976
"De 35 a 39 anos";1961;1902;3863
"De 40 a 44 anos";1946;1839;3785
"De 45 a 49 anos";1956;1878;3834
"De 50 a 54 anos";1995;1889;3884
"De 55 a 59 anos";1856;1676;3532
"De 60 a 64 anos";1560;1488;3048
"De 65 a 69 anos";1245;1312;2557
"De 70 a 74 anos";919;1022;1941
"De 75 a 79 anos";624;794;1418
"De 80 anos ou mais";643;1065;1708
"Total";28040;27651;55691
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

