 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430570 Condor
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";246;240;486
"De 5 a 9 anos";257;266;523
"De 10 a 14 anos";266;277;543
"De 15 a 19 anos";282;289;571
"De 20 a 24 anos";273;274;547
"De 25 a 29 anos";241;244;485
"De 30 a 34 anos";227;219;446
"De 35 a 39 anos";223;226;449
"De 40 a 44 anos";244;232;476
"De 45 a 49 anos";220;221;441
"De 50 a 54 anos";210;216;426
"De 55 a 59 anos";191;179;370
"De 60 a 64 anos";142;146;288
"De 65 a 69 anos";97;114;211
"De 70 a 74 anos";69;94;163
"De 75 a 79 anos";50;73;123
"De 80 anos ou mais";51;76;127
"Total";3289;3386;6675
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

