 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220870 Redenção do Gurguéia
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";424;405;829
"De 5 a 9 anos";423;390;813
"De 10 a 14 anos";452;407;859
"De 15 a 19 anos";457;435;892
"De 20 a 24 anos";402;412;814
"De 25 a 29 anos";347;378;725
"De 30 a 34 anos";323;356;679
"De 35 a 39 anos";322;292;614
"De 40 a 44 anos";254;221;475
"De 45 a 49 anos";183;187;370
"De 50 a 54 anos";184;188;372
"De 55 a 59 anos";164;187;351
"De 60 a 64 anos";140;165;305
"De 65 a 69 anos";120;126;246
"De 70 a 74 anos";81;92;173
"De 75 a 79 anos";50;58;108
"De 80 anos ou mais";45;68;113
"Total";4371;4367;8738
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

