 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 293030 Serra Dourada
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";788;768;1556
"De 5 a 9 anos";884;821;1705
"De 10 a 14 anos";932;917;1849
"De 15 a 19 anos";998;929;1927
"De 20 a 24 anos";972;874;1846
"De 25 a 29 anos";856;776;1632
"De 30 a 34 anos";693;599;1292
"De 35 a 39 anos";574;551;1125
"De 40 a 44 anos";525;522;1047
"De 45 a 49 anos";517;479;996
"De 50 a 54 anos";413;396;809
"De 55 a 59 anos";338;343;681
"De 60 a 64 anos";314;300;614
"De 65 a 69 anos";276;258;534
"De 70 a 74 anos";208;210;418
"De 75 a 79 anos";134;144;278
"De 80 anos ou mais";145;195;340
"Total";9567;9082;18649
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

