 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351630 Francisco Morato
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";7793;7472;15265
"De 5 a 9 anos";8327;8114;16441
"De 10 a 14 anos";7523;7272;14795
"De 15 a 19 anos";7705;7656;15361
"De 20 a 24 anos";7441;7532;14973
"De 25 a 29 anos";6358;6496;12854
"De 30 a 34 anos";5469;5629;11098
"De 35 a 39 anos";5124;5343;10467
"De 40 a 44 anos";4361;4803;9164
"De 45 a 49 anos";3999;4078;8077
"De 50 a 54 anos";3119;3070;6189
"De 55 a 59 anos";2094;1972;4066
"De 60 a 64 anos";1258;1351;2609
"De 65 a 69 anos";811;891;1702
"De 70 a 74 anos";493;636;1129
"De 75 a 79 anos";323;424;747
"De 80 anos ou mais";218;349;567
"Total";72416;73088;145504
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

