 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 314085 Matias Cardoso
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";588;585;1173
"De 5 a 9 anos";616;616;1232
"De 10 a 14 anos";657;583;1240
"De 15 a 19 anos";624;539;1163
"De 20 a 24 anos";447;399;846
"De 25 a 29 anos";297;276;573
"De 30 a 34 anos";254;245;499
"De 35 a 39 anos";235;246;481
"De 40 a 44 anos";217;218;435
"De 45 a 49 anos";184;169;353
"De 50 a 54 anos";148;136;284
"De 55 a 59 anos";119;116;235
"De 60 a 64 anos";94;96;190
"De 65 a 69 anos";92;81;173
"De 70 a 74 anos";65;59;124
"De 75 a 79 anos";42;34;76
"De 80 anos ou mais";37;40;77
"Total";4716;4438;9154
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

