 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291000 Dário Meira
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";706;644;1350
"De 5 a 9 anos";716;658;1374
"De 10 a 14 anos";766;754;1520
"De 15 a 19 anos";756;723;1479
"De 20 a 24 anos";701;640;1341
"De 25 a 29 anos";596;516;1112
"De 30 a 34 anos";449;405;854
"De 35 a 39 anos";376;321;697
"De 40 a 44 anos";362;320;682
"De 45 a 49 anos";354;309;663
"De 50 a 54 anos";312;287;599
"De 55 a 59 anos";253;244;497
"De 60 a 64 anos";199;189;388
"De 65 a 69 anos";185;163;348
"De 70 a 74 anos";141;132;273
"De 75 a 79 anos";102;81;183
"De 80 anos ou mais";116;97;213
"Total";7090;6483;13573
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

