 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 432232 Turuçu
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";142;143;285
"De 5 a 9 anos";144;147;291
"De 10 a 14 anos";149;160;309
"De 15 a 19 anos";174;165;339
"De 20 a 24 anos";162;152;314
"De 25 a 29 anos";159;140;299
"De 30 a 34 anos";139;122;261
"De 35 a 39 anos";139;118;257
"De 40 a 44 anos";146;127;273
"De 45 a 49 anos";130;114;244
"De 50 a 54 anos";122;109;231
"De 55 a 59 anos";95;84;179
"De 60 a 64 anos";68;66;134
"De 65 a 69 anos";45;59;104
"De 70 a 74 anos";43;47;90
"De 75 a 79 anos";32;41;73
"De 80 anos ou mais";17;26;43
"Total";1906;1820;3726
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

