 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316430 São Roque de Minas
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";243;234;477
"De 5 a 9 anos";273;267;540
"De 10 a 14 anos";276;255;531
"De 15 a 19 anos";279;250;529
"De 20 a 24 anos";290;259;549
"De 25 a 29 anos";264;252;516
"De 30 a 34 anos";274;251;525
"De 35 a 39 anos";309;240;549
"De 40 a 44 anos";290;222;512
"De 45 a 49 anos";235;217;452
"De 50 a 54 anos";210;184;394
"De 55 a 59 anos";157;163;320
"De 60 a 64 anos";126;124;250
"De 65 a 69 anos";109;100;209
"De 70 a 74 anos";73;80;153
"De 75 a 79 anos";46;49;95
"De 80 anos ou mais";48;51;99
"Total";3502;3198;6700
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

