 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 311790 Congonhal
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";384;356;740
"De 5 a 9 anos";396;378;774
"De 10 a 14 anos";388;380;768
"De 15 a 19 anos";436;405;841
"De 20 a 24 anos";430;394;824
"De 25 a 29 anos";397;380;777
"De 30 a 34 anos";410;376;786
"De 35 a 39 anos";400;367;767
"De 40 a 44 anos";357;331;688
"De 45 a 49 anos";287;286;573
"De 50 a 54 anos";239;229;468
"De 55 a 59 anos";205;175;380
"De 60 a 64 anos";172;140;312
"De 65 a 69 anos";126;122;248
"De 70 a 74 anos";83;95;178
"De 75 a 79 anos";70;73;143
"De 80 anos ou mais";51;57;108
"Total";4831;4544;9375
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

