 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351270 Corumbataí
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";132;126;258
"De 5 a 9 anos";121;135;256
"De 10 a 14 anos";117;144;261
"De 15 a 19 anos";150;138;288
"De 20 a 24 anos";165;135;300
"De 25 a 29 anos";166;150;316
"De 30 a 34 anos";180;159;339
"De 35 a 39 anos";161;145;306
"De 40 a 44 anos";130;148;278
"De 45 a 49 anos";132;144;276
"De 50 a 54 anos";134;133;267
"De 55 a 59 anos";122;122;244
"De 60 a 64 anos";106;99;205
"De 65 a 69 anos";84;75;159
"De 70 a 74 anos";64;54;118
"De 75 a 79 anos";39;38;77
"De 80 anos ou mais";48;51;99
"Total";2051;1996;4047
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

