 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312640 Fortuna de Minas
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";101;96;197
"De 5 a 9 anos";97;92;189
"De 10 a 14 anos";97;91;188
"De 15 a 19 anos";109;101;210
"De 20 a 24 anos";126;113;239
"De 25 a 29 anos";109;111;220
"De 30 a 34 anos";120;115;235
"De 35 a 39 anos";108;102;210
"De 40 a 44 anos";107;106;213
"De 45 a 49 anos";109;102;211
"De 50 a 54 anos";99;77;176
"De 55 a 59 anos";96;77;173
"De 60 a 64 anos";65;65;130
"De 65 a 69 anos";62;51;113
"De 70 a 74 anos";43;44;87
"De 75 a 79 anos";36;37;73
"De 80 anos ou mais";39;44;83
"Total";1523;1424;2947
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

