 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350500 Barão de Antonina
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";139;128;267
"De 5 a 9 anos";139;119;258
"De 10 a 14 anos";139;112;251
"De 15 a 19 anos";120;118;238
"De 20 a 24 anos";120;114;234
"De 25 a 29 anos";129;124;253
"De 30 a 34 anos";104;116;220
"De 35 a 39 anos";110;133;243
"De 40 a 44 anos";103;108;211
"De 45 a 49 anos";101;99;200
"De 50 a 54 anos";111;110;221
"De 55 a 59 anos";121;99;220
"De 60 a 64 anos";101;75;176
"De 65 a 69 anos";70;59;129
"De 70 a 74 anos";45;54;99
"De 75 a 79 anos";40;37;77
"De 80 anos ou mais";41;43;84
"Total";1733;1648;3381
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

