 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313790 Lamim
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";143;136;279
"De 5 a 9 anos";154;152;306
"De 10 a 14 anos";141;146;287
"De 15 a 19 anos";151;147;298
"De 20 a 24 anos";154;170;324
"De 25 a 29 anos";157;135;292
"De 30 a 34 anos";143;120;263
"De 35 a 39 anos";131;108;239
"De 40 a 44 anos";114;109;223
"De 45 a 49 anos";102;103;205
"De 50 a 54 anos";103;88;191
"De 55 a 59 anos";73;71;144
"De 60 a 64 anos";83;74;157
"De 65 a 69 anos";63;60;123
"De 70 a 74 anos";46;54;100
"De 75 a 79 anos";32;39;71
"De 80 anos ou mais";32;37;69
"Total";1822;1749;3571
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

