 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354530 Salto de Pirapora
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1560;1527;3087
"De 5 a 9 anos";1768;1705;3473
"De 10 a 14 anos";1801;1743;3544
"De 15 a 19 anos";1799;1742;3541
"De 20 a 24 anos";1846;1813;3659
"De 25 a 29 anos";1687;1693;3380
"De 30 a 34 anos";1486;1504;2990
"De 35 a 39 anos";1409;1423;2832
"De 40 a 44 anos";1360;1387;2747
"De 45 a 49 anos";1242;1277;2519
"De 50 a 54 anos";1011;1083;2094
"De 55 a 59 anos";841;855;1696
"De 60 a 64 anos";653;654;1307
"De 65 a 69 anos";494;511;1005
"De 70 a 74 anos";360;410;770
"De 75 a 79 anos";234;260;494
"De 80 anos ou mais";189;246;435
"Total";19740;19833;39573
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

