 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510810 Tesouro
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";133;127;260
"De 5 a 9 anos";131;121;252
"De 10 a 14 anos";127;119;246
"De 15 a 19 anos";119;122;241
"De 20 a 24 anos";140;122;262
"De 25 a 29 anos";165;121;286
"De 30 a 34 anos";161;120;281
"De 35 a 39 anos";147;103;250
"De 40 a 44 anos";141;99;240
"De 45 a 49 anos";164;101;265
"De 50 a 54 anos";190;110;300
"De 55 a 59 anos";169;102;271
"De 60 a 64 anos";122;76;198
"De 65 a 69 anos";84;52;136
"De 70 a 74 anos";68;40;108
"De 75 a 79 anos";49;36;85
"De 80 anos ou mais";51;34;85
"Total";2161;1605;3766
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

